7.173447302,86753.85455
7.199160618,80477.76755
7.250864092,74326.66689
7.302938893,68645.70898
7.355387689,63119.52595
7.408213166,58295.15557
7.461418029,54557.7452
7.515005002,50834.8981
7.568976831,47157.31807
7.623336278,43552.97591
7.678086128,40224.12191
7.733229185,37149.69986
7.788768272,34462.15647
7.844706235,32110.56846
7.901045936,29656.28394
7.957790262,27510.84131
8.014942119,25129.08065
8.130480154,23259.72304
8.101440433,22010.22567
8.188872248,20644.65572
8.247683707,19151.1468
8.306917542,17765.68371
8.366576788,16553.40993
8.426664498,15187.23112
8.548137647,14057.44979
8.517606174,13302.29262
8.609529305,12285.56784
8.733638509,11371.64185
8.702444482,10760.76457
8.796362412,9938.294608
8.923164877,9198.982774
8.891293916,8704.819335
8.987249934,8039.489995
9.116804106,7425.013305
9.084241522,6903.090683
9.248225844,6503.469853
9.21519386,6046.324808
9.38154207,5696.302268
9.348033919,5295.895038
9.516780094,4989.314976
9.482788911,4638.603637
9.653967618,4379.736864
9.619486441,4144.460217
9.723301209,3904.536868
9.793132745,3654.20978
9.877592913,3365.977206
10.00565092,3035.432144
10.07751025,2840.824969
10.14988567,2658.69442
10.23742263,2448.984966
10.37014564,2208.490205
10.45958222,2034.291444
10.59518542,1834.520337
10.68656283,1689.819143
10.82510872,1523.875841
10.91846909,1403.677308
11.06002153,1291.247379
11.15540789,1165.988675
11.30003212,1051.486474
11.46292581,971.1189475
11.56178698,871.123444
11.71167971,785.5775432
11.88050744,725.5340468
12.03453221,647.3855285
12.15570848,585.3604655
12.3133011,527.8770071
12.4908014,487.5301547
12.67086042,438.4901065
12.85351505,394.3829354
13.03880271,354.7124495
13.22676136,319.0323681
13.39823963,284.6688438
13.5379903,259.7939213
13.7577362,248.0194548
13.80705099,229.062758
14.00608418,208.769962
14.20798651,187.7700528
14.41279932,168.8824981
14.62056458,152.9046053
14.81011281,139.1741481
15.04512328,126.1740414
15.26200369,113.4823525
15.48201051,104.1164764
15.7051888,94.26606609
15.93158427,85.34759838
16.16124331,78.30372758
16.39421297,70.42725361
16.63054095,64.82920374
16.87027569,59.08594884
17.11346628,54.03019605
17.38502691,49.76846412
17.61041501,44.73266722
17.86427495,41.31364669
18.12179436,37.65364796
18.383026,34.54603349
18.64802339,31.69489531
18.9168408,28.98288749
19.1895333,26.67912522
19.46615675,24.47725528
19.74676782,22.53163212
20.03142399,20.80948771
20.32018357,19.21897076
20.61310572,17.75002067
20.91025044,16.39334581
21.2116786,15.14036473
21.51745194,13.98315187
21.82763311,12.91438745
22.14228564,11.92731115
22.4936448,10.95744254
22.86693762,10.44697232
22.94890446,9.777197581
23.27972049,9.15036334
23.61530534,8.53539225
23.95572776,7.909172069
24.30105747,7.402100402
24.65136523,6.836340863
25.00672279,6.376888945
25.36720295,5.928641587
25.76973589,5.500957085
26.29130193,5.175642717
26.29130193,4.843822679
26.81382821,4.624289337
27.05476088,4.299236557
27.44476418,4.077279654
27.84038951,3.815877706
28.24171791,3.57123472
28.68986435,3.324606569
29.21821257,3.107339353
29.48074958,2.927455068
29.90572431,2.776319198
30.3802756,2.570923626
30.99515657,2.442506313
30.99515657,2.296032578
31.61116957,2.201675009
31.95232149,2.060521547
32.58735766,1.993375583
32.58735766,1.865576583
33.23501485,1.781024301
33.59369152,1.666839535
34.20010855,1.601873295
34.56920064,1.499174232
35.19322708,1.440742865
35.50945191,1.35733807
36.02133237,1.287262709
36.59292762,1.192029402
37.26681748,1.134991708
37.66900589,1.062225288
38.34898852,1.020824313
38.76285586,0.955377376
39.46258414,0.918140873
39.88846956,0.859277161
40.60851687,0.831276001
41.32677232,0.775922147
42.08783995,0.742721428
42.54205747,0.695104182
43.31000606,0.668012009
43.77741337,0.625184522
44.567662,0.60481171
45.35594409,0.567538308
46.19121234,0.540382034
46.689714,0.505737142
47.61764837,0.492509292
48.37325678,0.459104779
49.2640914,0.437136967
50.33315835,0.414568874
50.78542136,0.392298501
51.88750228,0.377841989
52.71086577,0.352214802
53.77770626,0.339835336
54.55292963,0.320162224
55.63714142,0.309729137
56.13706277,0.293090687
57.35527825,0.282290062
58.1820735,0.268308202
59.33841268,0.257281829
60.01457973,0.245621217
61.06150889,0.237617188
62.38658846,0.225349714
62.94715622,0.215136339
64.198199,0.208125717
65.59134705,0.1973808
67.01472744,0.187190612
67.77836685,0.178706697
68.96073202,0.174032519
70.08008856,0.16651232
71.47289475,0.159669343
73.02390904,0.151426086
74.60858148,0.143608404
76.22764247,0.137099736
77.46495402,0.131175456
79.00453067,0.126620888
80.2869161,0.121149415
81.88257781,0.116170668
83.80929501,0.111889686
85.01743364,0.106113152
86.86237437,0.103337701
88.27230672,0.097786466
90.02667402,0.095228804
91.81590847,0.091517194
92.86215978,0.087369422
94.3132189,0.087369422
