% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:41
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  -5.01E-4                 243.9907108940348
3.0E-5                    -2.5E-5                  -5.0E-4                  243.80393793970643
3.0E-5                    -2.5E-5                  -4.990000000000001E-4    243.61716498537714
3.0E-5                    -2.5E-5                  -4.980000000000001E-4    243.43039203104615
3.0E-5                    -2.5E-5                  -4.97E-4                 243.24361907671744
3.0E-5                    -2.5E-5                  -4.96E-4                 243.05684612238792
3.0E-5                    -2.5E-5                  -4.95E-4                 242.87007316805864
3.0E-5                    -2.5E-5                  -4.940000000000001E-4    242.68330021372958
3.0E-5                    -2.5E-5                  -4.930000000000001E-4    242.4965272593987
3.0E-5                    -2.5E-5                  -4.92E-4                 242.30975430506965
3.0E-5                    -2.5E-5                  -4.91E-4                 242.1229813507407
3.0E-5                    -2.5E-5                  -4.900000000000001E-4    241.93620839641108
3.0E-5                    -2.5E-5                  -4.890000000000001E-4    241.74943544208259
3.0E-5                    -2.5E-5                  -4.8800000000000004E-4   241.56266248775182
3.0E-5                    -2.5E-5                  -4.87E-4                 241.3758895334231
3.0E-5                    -2.5E-5                  -4.86E-4                 241.18911657909211
3.0E-5                    -2.5E-5                  -4.850000000000001E-4    241.0023436247643
3.0E-5                    -2.5E-5                  -4.8400000000000006E-4   240.81557067043536
3.0E-5                    -2.5E-5                  -4.8300000000000003E-4   240.6287977161046
3.0E-5                    -2.5E-5                  -4.82E-4                 240.4420247617752
3.0E-5                    -2.5E-5                  -4.810000000000001E-4    240.25525180744648
3.0E-5                    -2.5E-5                  -4.8000000000000007E-4   240.0684788531164
3.0E-5                    -2.5E-5                  -4.7900000000000004E-4   239.881705898787
3.0E-5                    -2.5E-5                  -4.78E-4                 239.6949329444558
3.0E-5                    -2.5E-5                  -4.77E-4                 239.54358553093613
3.0E-5                    -2.5E-5                  -4.760000000000001E-4    239.35682857786065
3.0E-5                    -2.5E-5                  -4.7500000000000005E-4   239.17007162478563
3.0E-5                    -2.5E-5                  -4.7400000000000003E-4   238.98331467170897
3.0E-5                    -2.5E-5                  -4.73E-4                 238.79655771863446
3.0E-5                    -2.5E-5                  -4.720000000000001E-4    238.60980076555813
3.0E-5                    -2.5E-5                  -4.7100000000000006E-4   238.365133252389
3.0E-5                    -2.5E-5                  -4.7000000000000004E-4   238.18190118028502
3.0E-5                    -2.5E-5                  -4.69E-4                 237.9986691081817
3.0E-5                    -2.5E-5                  -4.68E-4                 237.8154370360784
3.0E-5                    -2.5E-5                  -4.670000000000001E-4    237.63220496397426
3.0E-5                    -2.5E-5                  -4.6600000000000005E-4   237.4489728918714
3.0E-5                    -2.5E-5                  -4.65E-4                 237.2657408197678
3.0E-5                    -2.5E-5                  -4.64E-4                 237.082508747664
3.0E-5                    -2.5E-5                  -4.630000000000001E-4    236.8992766755602
3.0E-5                    -2.5E-5                  -4.6200000000000006E-4   236.71604460345833
3.0E-5                    -2.5E-5                  -4.6100000000000004E-4   236.53281253135327
3.0E-5                    -2.5E-5                  -4.6E-4                  236.34958045925015
3.0E-5                    -2.5E-5                  -4.590000000000001E-4    236.16634838714702
3.0E-5                    -2.5E-5                  -4.580000000000001E-4    235.9831163150431
3.0E-5                    -2.5E-5                  -4.5700000000000005E-4   235.7998842429394
3.0E-5                    -2.5E-5                  -4.56E-4                 235.61665217083691
3.0E-5                    -2.5E-5                  -4.55E-4                 235.43342009873243
3.0E-5                    -2.5E-5                  -4.540000000000001E-4    235.25018802662896
3.0E-5                    -2.5E-5                  -4.5300000000000006E-4   235.06695595452544
3.0E-5                    -2.5E-5                  -4.5200000000000004E-4   234.88372388242158
3.0E-5                    -2.5E-5                  -4.51E-4                 234.7004918103184
3.0E-5                    -2.5E-5                  -4.500000000000001E-4    234.51725973821465
3.0E-5                    -2.5E-5                  -4.4900000000000007E-4   234.3340276661119
3.0E-5                    -2.5E-5                  -4.4800000000000005E-4   234.15079559400854
3.0E-5                    -2.5E-5                  -4.47E-4                 233.9675635219045
3.0E-5                    -2.5E-5                  -4.46E-4                 233.7843314498013
3.0E-5                    -2.5E-5                  -4.450000000000001E-4    233.60109937769786
3.0E-5                    -2.5E-5                  -4.4400000000000006E-4   233.41786730559357
3.0E-5                    -2.5E-5                  -4.4300000000000003E-4   233.23463523349045
3.0E-5                    -2.5E-5                  -4.42E-4                 233.05140316138727
3.0E-5                    -2.5E-5                  -4.410000000000001E-4    232.86817108928398
3.0E-5                    -2.5E-5                  -4.4000000000000007E-4   232.6849390171796
3.0E-5                    -2.5E-5                  -4.3900000000000005E-4   232.5017069450766
3.0E-5                    -2.5E-5                  -4.38E-4                 232.3184748729729
3.0E-5                    -2.5E-5                  -4.37E-4                 232.13524280086966
3.0E-5                    -2.5E-5                  -4.360000000000001E-4    231.9520107287662
3.0E-5                    -2.5E-5                  -4.3500000000000006E-4   231.7687786566625
3.0E-5                    -2.5E-5                  -4.3400000000000003E-4   231.58554658455944
3.0E-5                    -2.5E-5                  -4.33E-4                 231.40231451245475
3.0E-5                    -2.5E-5                  -4.320000000000001E-4    231.21908244035177
3.0E-5                    -2.5E-5                  -4.3100000000000007E-4   231.0358503682486
3.0E-5                    -2.5E-5                  -4.3000000000000004E-4   230.85261829614484
3.0E-5                    -2.5E-5                  -4.29E-4                 230.66938622404092
3.0E-5                    -2.5E-5                  -4.28E-4                 230.48615415193825
3.0E-5                    -2.5E-5                  -4.270000000000001E-4    230.30292207983436
3.0E-5                    -2.5E-5                  -4.2600000000000005E-4   230.1196900077305
3.0E-5                    -2.5E-5                  -4.2500000000000003E-4   229.9364579356271
3.0E-5                    -2.5E-5                  -4.24E-4                 229.75322586352337
3.0E-5                    -2.5E-5                  -4.230000000000001E-4    229.56999379141996
3.0E-5                    -2.5E-5                  -4.2200000000000007E-4   229.38676171931655
3.0E-5                    -2.5E-5                  -4.2100000000000004E-4   229.20352964721317
3.0E-5                    -2.5E-5                  -4.2E-4                  229.02029757510937
3.0E-5                    -2.5E-5                  -4.19E-4                 228.83706550300593
3.0E-5                    -2.5E-5                  -4.180000000000001E-4    228.6538334309023
3.0E-5                    -2.5E-5                  -4.1700000000000005E-4   228.47060135879906
3.0E-5                    -2.5E-5                  -4.1600000000000003E-4   228.2873692866956
3.0E-5                    -2.5E-5                  -4.15E-4                 228.10413721459247
3.0E-5                    -2.5E-5                  -4.140000000000001E-4    227.92090514248906
3.0E-5                    -2.5E-5                  -4.1300000000000006E-4   227.73767307038506
3.0E-5                    -2.5E-5                  -4.1200000000000004E-4   227.55444099828125
3.0E-5                    -2.5E-5                  -4.11E-4                 227.37120892617799
3.0E-5                    -2.5E-5                  -4.100000000000001E-4    227.18797685407412
3.0E-5                    -2.5E-5                  -4.090000000000001E-4    227.0047447819705
3.0E-5                    -2.5E-5                  -4.0800000000000005E-4   226.82151270986773
3.0E-5                    -2.5E-5                  -4.07E-4                 226.63828063776396
3.0E-5                    -2.5E-5                  -4.06E-4                 226.45504856566035
3.0E-5                    -2.5E-5                  -4.050000000000001E-4    226.27181649355714
3.0E-5                    -2.5E-5                  -4.0400000000000006E-4   226.08858442145322
3.0E-5                    -2.5E-5                  -4.0300000000000004E-4   225.90535234934882
3.0E-5                    -2.5E-5                  -4.02E-4                 225.72212027724646
3.0E-5                    -2.5E-5                  -4.010000000000001E-4    225.53888820514334
3.0E-5                    -2.5E-5                  -4.000000000000001E-4    225.35565613304044
3.0E-5                    -2.5E-5                  -3.9900000000000005E-4   225.17242406093575
3.0E-5                    -2.5E-5                  -3.98E-4                 224.98919198883286
3.0E-5                    -2.5E-5                  -3.97E-4                 224.8059599167296
3.0E-5                    -2.5E-5                  -3.960000000000001E-4    224.62272784462485
3.0E-5                    -2.5E-5                  -3.9500000000000006E-4   224.43949577252184
3.0E-5                    -2.5E-5                  -3.9400000000000004E-4   224.2562637004184
3.0E-5                    -2.5E-5                  -3.93E-4                 224.073031628315
3.0E-5                    -2.5E-5                  -3.920000000000001E-4    223.88979955621122
3.0E-5                    -2.5E-5                  -3.9100000000000007E-4   223.70656748410875
3.0E-5                    -2.5E-5                  -3.9000000000000005E-4   223.52333541200392
3.0E-5                    -2.5E-5                  -3.89E-4                 223.3401033399007
3.0E-5                    -2.5E-5                  -3.88E-4                 223.1568712677976
3.0E-5                    -2.5E-5                  -3.870000000000001E-4    222.97363919569415
3.0E-5                    -2.5E-5                  -3.8600000000000006E-4   222.7904071235903
3.0E-5                    -2.5E-5                  -3.8500000000000003E-4   222.607175051487
3.0E-5                    -2.5E-5                  -3.84E-4                 222.42394297938367
3.0E-5                    -2.5E-5                  -3.830000000000001E-4    222.24071090727892
3.0E-5                    -2.5E-5                  -3.8200000000000007E-4   222.0574788351757
3.0E-5                    -2.5E-5                  -3.8100000000000005E-4   221.87424676307253
3.0E-5                    -2.5E-5                  -3.8E-4                  221.69101469097
3.0E-5                    -2.5E-5                  -3.79E-4                 221.50778261886546
3.0E-5                    -2.5E-5                  -3.780000000000001E-4    221.3245505467617
3.0E-5                    -2.5E-5                  -3.7700000000000006E-4   221.14131847465882
3.0E-5                    -2.5E-5                  -3.7600000000000003E-4   220.95808640255504
3.0E-5                    -2.5E-5                  -3.75E-4                 220.77485433045086
3.0E-5                    -2.5E-5                  -3.740000000000001E-4    220.76320740392975
3.0E-5                    -2.5E-5                  -3.7300000000000007E-4   220.58351758917706
3.0E-5                    -2.5E-5                  -3.7200000000000004E-4   220.4038277744212
3.0E-5                    -2.5E-5                  -3.71E-4                 220.22413795966986
3.0E-5                    -2.5E-5                  -3.700000000000001E-4    220.04444814491671
3.0E-5                    -2.5E-5                  -3.690000000000001E-4    219.76550567379354
3.0E-5                    -2.5E-5                  -3.6800000000000005E-4   219.59333246220513
3.0E-5                    -2.5E-5                  -3.6700000000000003E-4   219.42115925061466
3.0E-5                    -2.5E-5                  -3.66E-4                 219.24898603902568
3.0E-5                    -2.5E-5                  -3.650000000000001E-4    219.07681282743806
3.0E-5                    -2.5E-5                  -3.6400000000000007E-4   218.90463961584805
3.0E-5                    -2.5E-5                  -3.6300000000000004E-4   218.73246640425873
3.0E-5                    -2.5E-5                  -3.62E-4                 218.56029319266906
3.0E-5                    -2.5E-5                  -3.610000000000001E-4    218.38811998108008
3.0E-5                    -2.5E-5                  -3.600000000000001E-4    218.21594676949064
3.0E-5                    -2.5E-5                  -3.5900000000000005E-4   218.04377355790223
3.0E-5                    -2.5E-5                  -3.5800000000000003E-4   217.8716003463128
3.0E-5                    -2.5E-5                  -3.57E-4                 217.69942713472255
3.0E-5                    -2.5E-5                  -3.560000000000001E-4    217.510900247094
3.0E-5                    -2.5E-5                  -3.5500000000000006E-4   217.33730839886505
3.0E-5                    -2.5E-5                  -3.5400000000000004E-4   217.16371655063654
3.0E-5                    -2.5E-5                  -3.53E-4                 216.99012470240825
3.0E-5                    -2.5E-5                  -3.520000000000001E-4    216.81653285417906
3.0E-5                    -2.5E-5                  -3.510000000000001E-4    216.64294100595077
3.0E-5                    -2.5E-5                  -3.5000000000000005E-4   216.46934915772277
3.0E-5                    -2.5E-5                  -3.49E-4                 216.29575730949432
3.0E-5                    -2.5E-5                  -3.48E-4                 216.1221654612644
3.0E-5                    -2.5E-5                  -3.470000000000001E-4    215.9485736130365
3.0E-5                    -2.5E-5                  -3.4600000000000006E-4   215.774981764808
3.0E-5                    -2.5E-5                  -3.4500000000000004E-4   215.6013899165796
3.0E-5                    -2.5E-5                  -3.44E-4                 215.42779806835102
3.0E-5                    -2.5E-5                  -3.430000000000001E-4    215.2542062201232
3.0E-5                    -2.5E-5                  -3.420000000000001E-4    215.08061437189463
3.0E-5                    -2.5E-5                  -3.4100000000000005E-4   214.90702252366503
3.0E-5                    -2.5E-5                  -3.4E-4                  214.73343067543698
3.0E-5                    -2.5E-5                  -3.39E-4                 214.55983882720773
3.0E-5                    -2.5E-5                  -3.380000000000001E-4    214.3862469789804
3.0E-5                    -2.5E-5                  -3.3700000000000006E-4   214.21265513075167
3.0E-5                    -2.5E-5                  -3.3600000000000004E-4   214.0390632825231
3.0E-5                    -2.5E-5                  -3.35E-4                 213.86547143429465
3.0E-5                    -2.5E-5                  -3.340000000000001E-4    213.69187958606545
3.0E-5                    -2.5E-5                  -3.3300000000000007E-4   213.5182877378375
3.0E-5                    -2.5E-5                  -3.3200000000000005E-4   213.34469588960894
3.0E-5                    -2.5E-5                  -3.31E-4                 213.17110404138054
3.0E-5                    -2.5E-5                  -3.3E-4                  212.9975121931521
3.0E-5                    -2.5E-5                  -3.290000000000001E-4    212.82392034492295
3.0E-5                    -2.5E-5                  -3.2800000000000006E-4   212.6503284966953
3.0E-5                    -2.5E-5                  -3.2700000000000003E-4   212.476736648466
3.0E-5                    -2.5E-5                  -3.26E-4                 212.30314480023782
3.0E-5                    -2.5E-5                  -3.250000000000001E-4    212.1295529520096
3.0E-5                    -2.5E-5                  -3.2400000000000007E-4   211.9559611037809
3.0E-5                    -2.5E-5                  -3.2300000000000004E-4   211.7823692555517
3.0E-5                    -2.5E-5                  -3.22E-4                 211.60877740732337
3.0E-5                    -2.5E-5                  -3.210000000000001E-4    211.43518555909554
3.0E-5                    -2.5E-5                  -3.200000000000001E-4    211.26159371086607
3.0E-5                    -2.5E-5                  -3.1900000000000006E-4   211.08800186263807
3.0E-5                    -2.5E-5                  -3.1800000000000003E-4   210.9144100144104
3.0E-5                    -2.5E-5                  -3.17E-4                 210.740818166181
3.0E-5                    -2.5E-5                  -3.160000000000001E-4    210.56722631795253
3.0E-5                    -2.5E-5                  -3.1500000000000007E-4   210.39363446972368
3.0E-5                    -2.5E-5                  -3.1400000000000004E-4   210.22004262149528
3.0E-5                    -2.5E-5                  -3.13E-4                 210.04645077326714
3.0E-5                    -2.5E-5                  -3.120000000000001E-4    209.87285892503846
3.0E-5                    -2.5E-5                  -3.110000000000001E-4    209.69926707681006
3.0E-5                    -2.5E-5                  -3.1000000000000005E-4   209.52567522858087
3.0E-5                    -2.5E-5                  -3.0900000000000003E-4   209.35208338035235
3.0E-5                    -2.5E-5                  -3.08E-4                 209.1784915321243
3.0E-5                    -2.5E-5                  -3.070000000000001E-4    209.00489968389607
3.0E-5                    -2.5E-5                  -3.0600000000000007E-4   208.83130783566767
3.0E-5                    -2.5E-5                  -3.0500000000000004E-4   208.6577159874386
3.0E-5                    -2.5E-5                  -3.04E-4                 208.48412413921122
3.0E-5                    -2.5E-5                  -3.030000000000001E-4    208.3105322909817
3.0E-5                    -2.5E-5                  -3.020000000000001E-4    208.13694044275354
3.0E-5                    -2.5E-5                  -3.0100000000000005E-4   207.9633485945254
3.0E-5                    -2.5E-5                  -3.0000000000000003E-4   207.78975674629598
3.0E-5                    -2.5E-5                  -2.99E-4                 207.6161648980679
3.0E-5                    -2.5E-5                  -2.980000000000001E-4    207.44257304983876
3.0E-5                    -2.5E-5                  -2.9700000000000006E-4   207.26898120161036
3.0E-5                    -2.5E-5                  -2.9600000000000004E-4   207.09538935338207
3.0E-5                    -2.5E-5                  -2.95E-4                 206.92179750515353
3.0E-5                    -2.5E-5                  -2.940000000000001E-4    206.74820565692556
3.0E-5                    -2.5E-5                  -2.930000000000001E-4    206.57461380869572
3.0E-5                    -2.5E-5                  -2.9200000000000005E-4   206.40102196046857
3.0E-5                    -2.5E-5                  -2.91E-4                 206.227430112239
3.0E-5                    -2.5E-5                  -2.9E-4                  206.05383826401086
3.0E-5                    -2.5E-5                  -2.890000000000001E-4    205.88024641578312
3.0E-5                    -2.5E-5                  -2.8800000000000006E-4   205.706654567554
3.0E-5                    -2.5E-5                  -2.8700000000000004E-4   205.5330627193248
3.0E-5                    -2.5E-5                  -2.86E-4                 205.35947087109713
3.0E-5                    -2.5E-5                  -2.850000000000001E-4    205.1858790228685
3.0E-5                    -2.5E-5                  -2.8400000000000007E-4   205.01228717463994
3.0E-5                    -2.5E-5                  -2.8300000000000005E-4   204.83869532641137
3.0E-5                    -2.5E-5                  -2.82E-4                 204.6651034781829
3.0E-5                    -2.5E-5                  -2.81E-4                 204.49151162995446
3.0E-5                    -2.5E-5                  -2.800000000000001E-4    204.31791978172544
3.0E-5                    -2.5E-5                  -2.7900000000000006E-4   204.14432793349715
3.0E-5                    -2.5E-5                  -2.7800000000000004E-4   203.97073608526858
3.0E-5                    -2.5E-5                  -2.77E-4                 203.7971442370399
3.0E-5                    -2.5E-5                  -2.760000000000001E-4    203.62355238881145
3.0E-5                    -2.5E-5                  -2.7500000000000007E-4   203.4499605405833
3.0E-5                    -2.5E-5                  -2.7400000000000005E-4   203.27636869235437
3.0E-5                    -2.5E-5                  -2.73E-4                 203.10277684412569
3.0E-5                    -2.5E-5                  -2.720000000000001E-4    202.9291849958978
3.0E-5                    -2.5E-5                  -2.710000000000001E-4    202.7555931476686
3.0E-5                    -2.5E-5                  -2.7000000000000006E-4   202.58200129944146
3.0E-5                    -2.5E-5                  -2.6900000000000003E-4   202.40840945121136
3.0E-5                    -2.5E-5                  -2.68E-4                 202.23481760298347
3.0E-5                    -2.5E-5                  -2.670000000000001E-4    202.138681018554
3.0E-5                    -2.5E-5                  -2.6600000000000007E-4   201.97090341895415
3.0E-5                    -2.5E-5                  -2.6500000000000004E-4   201.80312581935397
3.0E-5                    -2.5E-5                  -2.64E-4                 201.63534821975452
3.0E-5                    -2.5E-5                  -2.630000000000001E-4    201.4675706201557
3.0E-5                    -2.5E-5                  -2.620000000000001E-4    201.29979302055608
3.0E-5                    -2.5E-5                  -2.6100000000000006E-4   201.13201542095544
3.0E-5                    -2.5E-5                  -2.6000000000000003E-4   200.96423782135645
3.0E-5                    -2.5E-5                  -2.59E-4                 200.79646022175706
3.0E-5                    -2.5E-5                  -2.580000000000001E-4    200.62868262215704
3.0E-5                    -2.5E-5                  -2.5700000000000007E-4   200.46090502255967
3.0E-5                    -2.5E-5                  -2.5600000000000004E-4   200.29312742295815
3.0E-5                    -2.5E-5                  -2.55E-4                 200.1253498233599
3.0E-5                    -2.5E-5                  -2.540000000000001E-4    199.95757222375994
3.0E-5                    -2.5E-5                  -2.530000000000001E-4    199.78979462416163
3.0E-5                    -2.5E-5                  -2.5200000000000005E-4   199.62201702456235
3.0E-5                    -2.5E-5                  -2.5100000000000003E-4   199.45423942496157
3.0E-5                    -2.5E-5                  -2.5E-4                  199.2864618253619
3.0E-5                    -2.5E-5                  -2.490000000000001E-4    199.11868422576353
3.0E-5                    -2.5E-5                  -2.4800000000000007E-4   198.95090662616445
3.0E-5                    -2.5E-5                  -2.4700000000000004E-4   198.7831290265644
3.0E-5                    -2.5E-5                  -2.46E-4                 198.61535142696417
3.0E-5                    -2.5E-5                  -2.450000000000001E-4    198.44757382736557
3.0E-5                    -2.5E-5                  -2.4400000000000008E-4   198.27979622776752
3.0E-5                    -2.5E-5                  -2.4300000000000005E-4   198.11201862816685
3.0E-5                    -2.5E-5                  -2.4200000000000003E-4   197.94424102856684
3.0E-5                    -2.5E-5                  -2.41E-4                 197.77646342896722
3.0E-5                    -2.5E-5                  -2.400000000000001E-4    197.60868582936843
3.0E-5                    -2.5E-5                  -2.3900000000000006E-4   197.44090822976818
3.0E-5                    -2.5E-5                  -2.3800000000000004E-4   197.27313063016987
3.0E-5                    -2.5E-5                  -2.3700000000000001E-4   197.105353030571
3.0E-5                    -2.5E-5                  -2.360000000000001E-4    196.93757543097053
3.0E-5                    -2.5E-5                  -2.3500000000000007E-4   196.7697978313717
3.0E-5                    -2.5E-5                  -2.3400000000000005E-4   196.6020202317717
3.0E-5                    -2.5E-5                  -2.3300000000000003E-4   196.4342426321719
3.0E-5                    -2.5E-5                  -2.32E-4                 196.2664650325736
3.0E-5                    -2.5E-5                  -2.3100000000000009E-4   196.09868743297199
3.0E-5                    -2.5E-5                  -2.3000000000000006E-4   195.9309098333747
3.0E-5                    -2.5E-5                  -2.2900000000000004E-4   195.7631322337745
3.0E-5                    -2.5E-5                  -2.28E-4                 195.59535463417444
3.0E-5                    -2.5E-5                  -2.270000000000001E-4    195.4275770345755
3.0E-5                    -2.5E-5                  -2.2600000000000007E-4   195.25979943497657
3.0E-5                    -2.5E-5                  -2.2500000000000005E-4   195.09202183537616
3.0E-5                    -2.5E-5                  -2.2400000000000002E-4   194.92424423577756
3.0E-5                    -2.5E-5                  -2.230000000000001E-4    194.75646663617704
3.0E-5                    -2.5E-5                  -2.2200000000000008E-4   194.43580024061322
3.0E-5                    -2.5E-5                  -2.2100000000000006E-4   194.27943910819405
3.0E-5                    -2.5E-5                  -2.2000000000000003E-4   194.12307797577444
3.0E-5                    -2.5E-5                  -2.19E-4                 193.96671684335496
3.0E-5                    -2.5E-5                  -2.180000000000001E-4    193.81035571093582
3.0E-5                    -2.5E-5                  -2.1700000000000007E-4   193.65399457851674
3.0E-5                    -2.5E-5                  -2.1600000000000005E-4   193.49763344609704
3.0E-5                    -2.5E-5                  -2.1500000000000002E-4   193.34127231367765
3.0E-5                    -2.5E-5                  -2.140000000000001E-4    193.1849111812581
3.0E-5                    -2.5E-5                  -2.1300000000000008E-4   193.02855004883844
3.0E-5                    -2.5E-5                  -2.1200000000000006E-4   192.8721889164191
3.0E-5                    -2.5E-5                  -2.1100000000000003E-4   192.7158277839998
3.0E-5                    -2.5E-5                  -2.1E-4                  192.55946665158072
3.0E-5                    -2.5E-5                  -2.090000000000001E-4    192.40310551916107
3.0E-5                    -2.5E-5                  -2.0800000000000007E-4   192.2467443867418
3.0E-5                    -2.5E-5                  -2.0700000000000004E-4   192.0903832543212
3.0E-5                    -2.5E-5                  -2.0600000000000002E-4   191.93402212190222
3.0E-5                    -2.5E-5                  -2.050000000000001E-4    191.7776609894836
3.0E-5                    -2.5E-5                  -2.0400000000000008E-4   191.6212998570634
3.0E-5                    -2.5E-5                  -2.0300000000000006E-4   191.46493872464433
3.0E-5                    -2.5E-5                  -2.0200000000000003E-4   191.30857759222462
3.0E-5                    -2.5E-5                  -2.01E-4                 191.15221645980526
3.0E-5                    -2.5E-5                  -2.000000000000001E-4    190.9958553273858
3.0E-5                    -2.5E-5                  -1.9900000000000007E-4   190.83949419496648
3.0E-5                    -2.5E-5                  -1.9800000000000004E-4   190.68313306254737
3.0E-5                    -2.5E-5                  -1.9700000000000002E-4   190.52677193012704
3.0E-5                    -2.5E-5                  -1.960000000000001E-4    190.37041079770876
3.0E-5                    -2.5E-5                  -1.9500000000000008E-4   190.21404966528854
3.0E-5                    -2.5E-5                  -1.9400000000000005E-4   190.05768853286983
3.0E-5                    -2.5E-5                  -1.9300000000000003E-4   189.9013274004504
3.0E-5                    -2.5E-5                  -1.92E-4                 189.7449662680305
3.0E-5                    -2.5E-5                  -1.910000000000001E-4    189.58860513561075
3.0E-5                    -2.5E-5                  -1.9000000000000006E-4   189.43224400319195
3.0E-5                    -2.5E-5                  -1.8900000000000004E-4   189.27588287077245
3.0E-5                    -2.5E-5                  -1.8800000000000002E-4   189.11952173835323
3.0E-5                    -2.5E-5                  -1.870000000000001E-4    188.96316060593307
3.0E-5                    -2.5E-5                  -1.8600000000000008E-4   188.80679947351416
3.0E-5                    -2.5E-5                  -1.8500000000000005E-4   188.650438341094
3.0E-5                    -2.5E-5                  -1.8400000000000003E-4   188.49407720867487
3.0E-5                    -2.5E-5                  -1.830000000000001E-4    188.3377160762558
3.0E-5                    -2.5E-5                  -1.820000000000001E-4    188.1813549438364
3.0E-5                    -2.5E-5                  -1.8100000000000006E-4   188.0249938114169
3.0E-5                    -2.5E-5                  -1.8000000000000004E-4   187.8686326789972
3.0E-5                    -2.5E-5                  -1.7900000000000001E-4   187.71227154657754
3.0E-5                    -2.5E-5                  -1.780000000000001E-4    187.5559104141579
3.0E-5                    -2.5E-5                  -1.7700000000000007E-4   187.39954928173938
3.0E-5                    -2.5E-5                  -1.7600000000000005E-4   187.24318814931945
3.0E-5                    -2.5E-5                  -1.7500000000000003E-4   187.08682701690032
3.0E-5                    -2.5E-5                  -1.740000000000001E-4    186.93046588448095
3.0E-5                    -2.5E-5                  -1.7300000000000009E-4   186.77410475206136
3.0E-5                    -2.5E-5                  -1.7200000000000006E-4   186.61774361964234
3.0E-5                    -2.5E-5                  -1.7100000000000004E-4   186.46138248722264
3.0E-5                    -2.5E-5                  -1.7E-4                  186.305021354803
3.0E-5                    -2.5E-5                  -1.690000000000001E-4    186.14866022238354
3.0E-5                    -2.5E-5                  -1.6800000000000007E-4   185.9922990899646
3.0E-5                    -2.5E-5                  -1.6700000000000005E-4   185.83593795754473
3.0E-5                    -2.5E-5                  -1.6600000000000002E-4   185.6795768251253
3.0E-5                    -2.5E-5                  -1.650000000000001E-4    185.52321569270615
3.0E-5                    -2.5E-5                  -1.6400000000000008E-4   185.36685456028658
3.0E-5                    -2.5E-5                  -1.6300000000000006E-4   185.21049342786722
3.0E-5                    -2.5E-5                  -1.6200000000000003E-4   185.05413229544718
3.0E-5                    -2.5E-5                  -1.61E-4                 184.89777116302855
3.0E-5                    -2.5E-5                  -1.600000000000001E-4    184.7414100306089
3.0E-5                    -2.5E-5                  -1.5900000000000007E-4   184.5850488981895
3.0E-5                    -2.5E-5                  -1.5800000000000005E-4   184.42868776576972
3.0E-5                    -2.5E-5                  -1.5700000000000002E-4   184.27232663335053
3.0E-5                    -2.5E-5                  -1.560000000000001E-4    184.11596550093134
3.0E-5                    -2.5E-5                  -1.5500000000000008E-4   183.95960436851163
3.0E-5                    -2.5E-5                  -1.5400000000000006E-4   183.80324323609238
3.0E-5                    -2.5E-5                  -1.5300000000000003E-4   183.64688210367214
3.0E-5                    -2.5E-5                  -1.52E-4                 183.49052097125312
3.0E-5                    -2.5E-5                  -1.510000000000001E-4    183.33415983883333
3.0E-5                    -2.5E-5                  -1.5000000000000007E-4   183.17779870641436
3.0E-5                    -2.5E-5                  -1.4900000000000004E-4   183.02143757399477
3.0E-5                    -2.5E-5                  -1.4800000000000002E-4   182.8650764415761
3.0E-5                    -2.5E-5                  -1.470000000000001E-4    182.70871530915645
3.0E-5                    -2.5E-5                  -1.4600000000000008E-4   182.55235417673674
3.0E-5                    -2.5E-5                  -1.4500000000000006E-4   182.3959930443171
3.0E-5                    -2.5E-5                  -1.4400000000000003E-4   182.23963191189713
3.0E-5                    -2.5E-5                  -1.43E-4                 182.08327077947808
3.0E-5                    -2.5E-5                  -1.420000000000001E-4    181.92690964705912
3.0E-5                    -2.5E-5                  -1.4100000000000007E-4   181.7705485146396
3.0E-5                    -2.5E-5                  -1.4000000000000004E-4   181.61418738222065
3.0E-5                    -2.5E-5                  -1.3900000000000002E-4   181.45782624980092
3.0E-5                    -2.5E-5                  -1.380000000000001E-4    181.30146511738118
3.0E-5                    -2.5E-5                  -1.3700000000000008E-4   181.14510398496213
3.0E-5                    -2.5E-5                  -1.3600000000000005E-4   180.98874285254158
3.0E-5                    -2.5E-5                  -1.3500000000000003E-4   180.83238172012398
3.0E-5                    -2.5E-5                  -1.340000000000001E-4    180.67602058770325
3.0E-5                    -2.5E-5                  -1.330000000000001E-4    180.51965945528337
3.0E-5                    -2.5E-5                  -1.3200000000000006E-4   180.36329832286467
3.0E-5                    -2.5E-5                  -1.3100000000000004E-4   180.20693719044604
3.0E-5                    -2.5E-5                  -1.3000000000000002E-4   180.0505760580248
3.0E-5                    -2.5E-5                  -1.290000000000001E-4    179.89421492560624
3.0E-5                    -2.5E-5                  -1.2800000000000008E-4   179.7378537931859
3.0E-5                    -2.5E-5                  -1.2700000000000005E-4   179.58149266076776
3.0E-5                    -2.5E-5                  -1.2600000000000003E-4   179.42513152834684
3.0E-5                    -2.5E-5                  -1.250000000000001E-4    179.26877039592853
