3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.200000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+01,3.300000000000000000e+01,3.600000000000000000e+01
-3.300000000000023803e+00,-3.800000000000022027e+00,-8.400000000000005684e+00,-6.800000000000011369e+00,-5.600000000000015632e+00,4.999999999999946709e+00,-4.200000000000020606e+00,-5.600000000000015632e+00,-5.300000000000016698e+00,-4.500000000000019540e+00,-4.200000000000020606e+00,-4.900000000000018119e+00
