1.995262314968879554e-06 2.262275303806046095e-06 2.565020905680044984e-06 2.908280983975127952e-06 3.297477327775971332e-06 3.738757288965429689e-06 4.239090879578537316e-06 4.806380863064391428e-06 5.449587578346135705e-06 6.178870468273718124e-06 7.005748547909677525e-06 7.943282347242816663e-06 9.006280202112785437e-06 1.021153215170851493e-05 1.157807513704879086e-05 1.312749368925199015e-05 1.488426085696291747e-05 1.687612475788147754e-05 1.913454685997041364e-05 2.169519891498865549e-05 2.459852639341012696e-05 2.789038732017594101e-05 3.162277660168380885e-05 3.585464728475100540e-05 4.065284171932744011e-05 4.609314733266290938e-05 5.226149369087001794e-05 5.925530975545680647e-05 6.718506277268020295e-05 7.617600310246127812e-05 8.637014254641438456e-05 9.792849742266032773e-05 1.110336318167637760e-04 1.258925411794167436e-04 1.427399218172586103e-04 1.618418779184061288e-04 1.835001246651190090e-04 2.080567538217171532e-04 2.358996370701593205e-04 2.674685524389080766e-04 3.032621305919528309e-04 3.438457306945523484e-04 3.898603702549072029e-04 4.420328499885060923e-04 5.011872336272724191e-04 5.682578639969618293e-04 6.443041209516120645e-04 7.305271542664456674e-04 8.282888557850926880e-04 9.391333704859804177e-04
6.931831330572626030e+03 1.576805778273358555e+03 7.983855841875995338e+02 2.365790539931996648e+02 8.352288448013672451e+01 5.267700375962088088e+01 2.335227929025992566e+01 1.634640760492646194e+01 8.768546208113356499e+00 5.242785941872286415e+00 4.203888918167136168e+00 2.882651580390295010e+00 2.131285368225749544e+00 1.877994094125290170e+00 1.520558007321729077e+00 1.290751886558362704e+00 1.206934360753073143e+00 1.081316900433510586e+00 1.034181051589241562e+00 9.620244033044753618e-01 9.111768989207387204e-01 8.915541429128210904e-01 8.608788802877035407e-01 8.387708395431895392e-01 8.301217015727105908e-01 8.164638395078883670e-01 8.065125534511426997e-01 8.025942523288693842e-01 7.963772048977066920e-01 7.939241254947608795e-01 7.900258924879044464e-01 7.871662934539305212e-01 7.860357968860649525e-01 7.842290816788450858e-01 7.829073833099927660e-01 7.823844019796276639e-01 7.815515929254683858e-01 7.809393176832059025e-01 7.806969458179453536e-01 7.803108687603745874e-01 7.801580182066681912e-01 7.799145161802987225e-01 7.797354181917731664e-01 7.796645028953266277e-01 7.795515207477675679e-01 7.794684125577762135e-01 7.794355022301974190e-01 7.793830703789926817e-01 7.793444980688788437e-01 7.793292308783328348e-01
