3.863133294884729452e+00,4.373185165552029297e+00,1.723233183476968522e+00,nan,nan,5.449923736875370572e+00,1.166005946243836577e+00,1.778561948289755890e+00,5.524160226521906969e-01,2.494544441299803239e+00,4.226364256940213338e+00,2.187686129076664709e+00,nan,4.838038455590830900e+00,3.717608859615250783e+00
3.490944809977008845e+00,4.006355932515361928e+00,1.357988498895792873e+00,-1.170949715557071613e+00,-6.788132157471409300e-01,5.004571420786305680e+00,7.361278974258311791e-01,1.345265278405349818e+00,1.257624808495165780e-01,2.057554048848032835e+00,3.792237156785631669e+00,1.751805534979212098e+00,-3.837600600872974610e-01,4.395249464270818862e+00,3.276172534833676764e+00
nan,nan,nan,-1.625695740445646686e+00,-1.117081324701352685e+00,nan,nan,nan,nan,nan,nan,nan,-8.450843834785554121e-01,nan,nan
