5.015909540219514184e+00,nan,1.600782735177704641e+00,1.910437411373725691e+00,3.772935605023350902e+00,3.840019017849426231e+00,1.562539735410832575e+00,6.118189039009060970e+00,1.562773874760296167e+00,nan,3.529834692576819588e+00,3.322922228944467982e+00,3.736739792438033003e+00,5.291593691643729613e+00,2.909863866462682580e+00
4.639814745543844765e+00,-4.279149526046239771e-01,1.218523039013234666e+00,1.525588196900571347e+00,3.393611870837048627e+00,3.450481653888346045e+00,1.172152245721008512e+00,5.719843647877496551e+00,1.172852942794634146e+00,-1.639208869764843257e-01,3.138859154407327878e+00,2.931293534549695323e+00,3.346803377780815936e+00,4.899439600765617797e+00,2.518418428338918602e+00
nan,-7.685615969221423205e-01,nan,nan,nan,nan,nan,nan,nan,-5.181887621171935576e-01,nan,nan,nan,nan,nan
